id,food,price
001,hamburgers,1.897496087636933
002,hamburgers,1.5160406885759
003,hamburgers,1.8779342723004695
004,hamburgers,1.9464006259780908
005,hamburgers,1.9561815336463224
006,hamburgers,1.9855242566510174
007,hamburgers,1.6725352112676057
008,hamburgers,1.9855242566510174
009,hamburgers,1.8583724569640063
010,hamburgers,1.8583724569640063
